model,case,activities
BPIC19f,1153,"['srm:_created', 'srm:_ordered', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1154,"['srm:_created', 'srm:_complete', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_awaiting_approval', 'record_goods_receipt', 'record_service_entry_sheet', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1155,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_ordered', 'srm:_change_was_transmitted', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1156,"['vendor_creates_invoice', 'srm:_created', 'srm:_complete', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,1157,"['srm:_created', 'srm:_complete', 'srm:_ordered', 'srm:_change_was_transmitted', 'srm:_awaiting_approval', 'create_purchase_order_item', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1158,"['srm:_created', 'srm:_complete', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_document_completed', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_awaiting_approval', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1159,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_complete', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', '<EOS>']"
BPIC19f,1160,"['srm:_created', 'srm:_awaiting_approval', 'create_purchase_order_item', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_complete', 'srm:_change_was_transmitted', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1161,"['srm:_created', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1162,"['vendor_creates_invoice', 'srm:_created', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_awaiting_approval', 'srm:_complete', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1163,"['srm:_created', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_complete', 'srm:_document_completed', 'srm:_awaiting_approval', '<EOS>']"
BPIC19f,1164,"['srm:_created', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1165,"['srm:_created', 'srm:_ordered', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1166,"['srm:_created', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_document_completed', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1167,"['srm:_created', 'srm:_ordered', 'create_purchase_order_item', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1168,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_ordered', 'srm:_complete', 'create_purchase_order_item', 'vendor_creates_invoice', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1169,"['srm:_created', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_complete', 'record_goods_receipt', '<EOS>']"
BPIC19f,1170,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_ordered', 'srm:_change_was_transmitted', 'srm:_complete', 'srm:_awaiting_approval', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1171,"['srm:_created', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_change_was_transmitted', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', '<EOS>']"
BPIC19f,1172,"['srm:_created', 'srm:_document_completed', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'create_purchase_order_item', 'srm:_awaiting_approval', '<EOS>']"
BPIC19f,1173,"['srm:_created', 'srm:_document_completed', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', '<EOS>']"
BPIC19f,1174,"['srm:_created', 'create_purchase_order_item', 'srm:_ordered', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_change_was_transmitted', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1175,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'srm:_complete', 'srm:_ordered', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_awaiting_approval', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1176,"['srm:_created', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'srm:_ordered', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'srm:_document_completed', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1177,"['vendor_creates_invoice', 'srm:_created', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_awaiting_approval', 'srm:_ordered', 'srm:_complete', 'srm:_document_completed', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1178,"['srm:_created', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'srm:_awaiting_approval', 'record_goods_receipt', 'vendor_creates_invoice', 'record_invoice_receipt', '<EOS>']"
BPIC19f,1179,"['srm:_created', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1180,"['srm:_created', 'srm:_ordered', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1181,"['srm:_created', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1182,"['srm:_created', 'create_purchase_order_item', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1183,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'srm:_complete', 'srm:_document_completed', 'srm:_ordered', 'srm:_awaiting_approval', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1184,"['srm:_created', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_complete', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'record_goods_receipt', 'record_service_entry_sheet', 'vendor_creates_invoice', 'record_invoice_receipt', '<EOS>']"
BPIC19f,1185,"['srm:_created', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1186,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1187,"['srm:_created', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'srm:_awaiting_approval', 'srm:_document_completed', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1188,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'srm:_document_completed', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1189,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1190,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'srm:_document_completed', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_awaiting_approval', '<EOS>']"
BPIC19f,1191,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'vendor_creates_invoice', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', '<EOS>']"
BPIC19f,1192,"['srm:_created', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', '<EOS>']"
BPIC19f,1193,"['srm:_created', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_ordered', 'srm:_change_was_transmitted', 'srm:_complete', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,1194,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1195,"['srm:_created', 'srm:_document_completed', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_ordered', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1196,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_change_was_transmitted', '<EOS>']"
BPIC19f,1197,"['srm:_created', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'vendor_creates_invoice', 'srm:_created', 'srm:_created', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_deleted', 'srm:_ordered', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_deleted', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'record_goods_receipt', 'srm:_in_transfer_to_execution_syst.', 'record_service_entry_sheet', 'record_invoice_receipt', '<EOS>']"
BPIC19f,1198,"['srm:_created', 'create_purchase_order_item', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_complete', 'srm:_change_was_transmitted', 'vendor_creates_invoice', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1199,"['vendor_creates_invoice', 'srm:_created', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_document_completed', 'srm:_change_was_transmitted', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_ordered', 'record_goods_receipt', 'record_service_entry_sheet', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1200,"['srm:_created', 'srm:_change_was_transmitted', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'create_purchase_order_item', 'vendor_creates_invoice', 'record_service_entry_sheet', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1201,"['srm:_created', 'srm:_change_was_transmitted', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_ordered', '<EOS>']"
BPIC19f,1202,"['srm:_created', 'srm:_ordered', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_complete', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'srm:_in_transfer_to_execution_syst.', '<EOS>']"
BPIC19f,1203,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_ordered', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'srm:_complete', 'srm:_document_completed', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', '<EOS>']"
BPIC19f,1204,"['srm:_created', 'srm:_document_completed', 'create_purchase_order_item', 'srm:_in_transfer_to_execution_syst.', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'srm:_complete', 'srm:_ordered', 'vendor_creates_invoice', 'record_goods_receipt', 'record_invoice_receipt', 'clear_invoice', '<EOS>']"
BPIC19f,1205,"['srm:_created', 'srm:_in_transfer_to_execution_syst.', 'srm:_complete', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_change_was_transmitted', 'srm:_ordered', 'create_purchase_order_item', '<EOS>']"
BPIC19f,1206,"['srm:_created', 'srm:_complete', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_in_transfer_to_execution_syst.', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_ordered', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,1207,"['srm:_created', 'srm:_document_completed', 'srm:_in_transfer_to_execution_syst.', 'srm:_ordered', 'srm:_change_was_transmitted', 'create_purchase_order_item', 'srm:_awaiting_approval', 'srm:_complete', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,1208,"['srm:_created', 'srm:_complete', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_in_transfer_to_execution_syst.', 'srm:_document_completed', 'srm:_awaiting_approval', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
BPIC19f,1209,"['srm:_created', 'create_purchase_order_item', 'srm:_change_was_transmitted', 'srm:_ordered', 'srm:_document_completed', 'srm:_awaiting_approval', 'srm:_complete', 'srm:_in_transfer_to_execution_syst.', 'vendor_creates_invoice', 'record_invoice_receipt', 'record_goods_receipt', 'remove_payment_block', 'clear_invoice', '<EOS>']"
