model,case,activities
Helpdesk,1358,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1359,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1360,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1361,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1362,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1363,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1364,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1365,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1366,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1367,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1368,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1369,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1370,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1371,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1372,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'schedule_intervention', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1373,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1374,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1375,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'wait', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1376,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1377,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1378,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1379,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1380,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1381,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1382,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1383,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1384,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1385,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1386,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1387,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1388,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1389,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'create_sw_anomaly', 'resolve_ticket', 'resolved', 'invalid', 'closed', 'verified', '<EOS>']"
Helpdesk,1390,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1391,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1392,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1393,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1394,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1395,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1396,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1397,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1398,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1399,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1400,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1401,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1402,"['assign_seriousness', 'assign_seriousness', 'wait', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1403,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1404,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1405,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1406,"['assign_seriousness', 'wait', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1407,"['assign_seriousness', 'assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1408,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1409,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1410,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1411,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1412,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1413,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1414,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1415,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1416,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1417,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1418,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1419,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1420,"['assign_seriousness', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1421,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1422,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1423,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1424,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1425,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1426,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1427,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1428,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'take_in_charge_ticket', 'wait', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1429,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1430,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1431,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1432,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1433,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1434,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1435,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1436,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1437,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1438,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1439,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1440,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1441,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', 'closed', '<EOS>']"
Helpdesk,1442,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1443,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1444,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1445,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1446,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1447,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1448,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1449,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1450,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1451,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1452,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1453,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1454,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1455,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1456,"['take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1457,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1458,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1459,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1460,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1461,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1462,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1463,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1464,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1465,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1466,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1467,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1468,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1469,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1470,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1471,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1472,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1473,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1474,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1475,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1476,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1477,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1478,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1479,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1480,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1481,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1482,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1483,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1484,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1485,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1486,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1487,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1488,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1489,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1490,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1491,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1492,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1493,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1494,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1495,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1496,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1497,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1498,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1499,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1500,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1501,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1502,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1503,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1504,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1505,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1506,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1507,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1508,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1509,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1510,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1511,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1512,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1513,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', 'closed', '<EOS>']"
Helpdesk,1514,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1515,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1516,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1517,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1518,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1519,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1520,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1521,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1522,"['assign_seriousness', 'take_in_charge_ticket', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1523,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1524,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1525,"['assign_seriousness', 'take_in_charge_ticket', 'wait', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1526,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
Helpdesk,1527,"['assign_seriousness', 'take_in_charge_ticket', 'resolve_ticket', 'closed', '<EOS>']"
